Country,srcYear,srcCalendarDay,ASI Monuments,Number of Tourists,YearCode,Year,DayCode,CalendarDay
India,2020,26-Nov-2020,Taj Mahal,3816,2020,"Financial Year (Apr - Mar), 2020",20201126,2020-11-26
India,2020,26-Nov-2020,Agra Fort,753,2020,"Financial Year (Apr - Mar), 2020",20201126,2020-11-26
India,2020,26-Nov-2020,Qutub Minar,1017,2020,"Financial Year (Apr - Mar), 2020",20201126,2020-11-26
India,2020,26-Nov-2020,Red Fort,661,2020,"Financial Year (Apr - Mar), 2020",20201126,2020-11-26
India,2020,27-Nov-2020,Agra Fort,894,2020,"Financial Year (Apr - Mar), 2020",20201127,2020-11-27
India,2020,27-Nov-2020,Qutub Minar,1010,2020,"Financial Year (Apr - Mar), 2020",20201127,2020-11-27
India,2020,27-Nov-2020,Taj Mahal,0,2020,"Financial Year (Apr - Mar), 2020",20201127,2020-11-27
India,2020,27-Nov-2020,Red Fort,753,2020,"Financial Year (Apr - Mar), 2020",20201127,2020-11-27
India,2020,28-Nov-2020,Qutub Minar,1556,2020,"Financial Year (Apr - Mar), 2020",20201128,2020-11-28
India,2020,28-Nov-2020,Taj Mahal,4552,2020,"Financial Year (Apr - Mar), 2020",20201128,2020-11-28
India,2020,28-Nov-2020,Red Fort,1104,2020,"Financial Year (Apr - Mar), 2020",20201128,2020-11-28
India,2020,28-Nov-2020,Agra Fort,1530,2020,"Financial Year (Apr - Mar), 2020",20201128,2020-11-28
India,2020,29-Nov-2020,Taj Mahal,4943,2020,"Financial Year (Apr - Mar), 2020",20201129,2020-11-29
India,2020,29-Nov-2020,Qutub Minar,2018,2020,"Financial Year (Apr - Mar), 2020",20201129,2020-11-29
India,2020,29-Nov-2020,Red Fort,1717,2020,"Financial Year (Apr - Mar), 2020",20201129,2020-11-29
India,2020,29-Nov-2020,Agra Fort,1674,2020,"Financial Year (Apr - Mar), 2020",20201129,2020-11-29
India,2020,30-Nov-2020,Qutub Minar,1554,2020,"Financial Year (Apr - Mar), 2020",20201130,2020-11-30
India,2020,30-Nov-2020,Red Fort,0,2020,"Financial Year (Apr - Mar), 2020",20201130,2020-11-30
India,2020,30-Nov-2020,Taj Mahal,4423,2020,"Financial Year (Apr - Mar), 2020",20201130,2020-11-30
India,2020,30-Nov-2020,Agra Fort,1250,2020,"Financial Year (Apr - Mar), 2020",20201130,2020-11-30
India,2020,01-Dec-2020,Taj Mahal,3945,2020,"Financial Year (Apr - Mar), 2020",20201201,2020-12-01
India,2020,01-Dec-2020,Qutub Minar,969,2020,"Financial Year (Apr - Mar), 2020",20201201,2020-12-01
India,2020,01-Dec-2020,Red Fort,867,2020,"Financial Year (Apr - Mar), 2020",20201201,2020-12-01
India,2020,01-Dec-2020,Agra Fort,725,2020,"Financial Year (Apr - Mar), 2020",20201201,2020-12-01
India,2020,02-Dec-2020,Qutub Minar,1126,2020,"Financial Year (Apr - Mar), 2020",20201202,2020-12-02
India,2020,02-Dec-2020,Taj Mahal,4157,2020,"Financial Year (Apr - Mar), 2020",20201202,2020-12-02
India,2020,02-Dec-2020,Agra Fort,959,2020,"Financial Year (Apr - Mar), 2020",20201202,2020-12-02
India,2020,02-Dec-2020,Red Fort,888,2020,"Financial Year (Apr - Mar), 2020",20201202,2020-12-02
India,2020,03-Dec-2020,Taj Mahal,3489,2020,"Financial Year (Apr - Mar), 2020",20201203,2020-12-03
India,2020,03-Dec-2020,Qutub Minar,1078,2020,"Financial Year (Apr - Mar), 2020",20201203,2020-12-03
India,2020,03-Dec-2020,Red Fort,984,2020,"Financial Year (Apr - Mar), 2020",20201203,2020-12-03
India,2020,03-Dec-2020,Agra Fort,792,2020,"Financial Year (Apr - Mar), 2020",20201203,2020-12-03
India,2020,04-Dec-2020,Qutub Minar,1065,2020,"Financial Year (Apr - Mar), 2020",20201204,2020-12-04
India,2020,04-Dec-2020,Agra Fort,991,2020,"Financial Year (Apr - Mar), 2020",20201204,2020-12-04
India,2020,04-Dec-2020,Red Fort,943,2020,"Financial Year (Apr - Mar), 2020",20201204,2020-12-04
India,2020,04-Dec-2020,Taj Mahal,0,2020,"Financial Year (Apr - Mar), 2020",20201204,2020-12-04
India,2020,05-Dec-2020,Red Fort,988,2020,"Financial Year (Apr - Mar), 2020",20201205,2020-12-05
India,2020,05-Dec-2020,Agra Fort,1188,2020,"Financial Year (Apr - Mar), 2020",20201205,2020-12-05
India,2020,05-Dec-2020,Taj Mahal,4439,2020,"Financial Year (Apr - Mar), 2020",20201205,2020-12-05
India,2020,05-Dec-2020,Qutub Minar,1515,2020,"Financial Year (Apr - Mar), 2020",20201205,2020-12-05
India,2020,06-Dec-2020,Qutub Minar,1096,2020,"Financial Year (Apr - Mar), 2020",20201206,2020-12-06
India,2020,06-Dec-2020,Red Fort,726,2020,"Financial Year (Apr - Mar), 2020",20201206,2020-12-06
India,2020,06-Dec-2020,Agra Fort,705,2020,"Financial Year (Apr - Mar), 2020",20201206,2020-12-06
India,2020,06-Dec-2020,Taj Mahal,3224,2020,"Financial Year (Apr - Mar), 2020",20201206,2020-12-06
India,2020,07-Dec-2020,Red Fort,0,2020,"Financial Year (Apr - Mar), 2020",20201207,2020-12-07
India,2020,07-Dec-2020,Agra Fort,777,2020,"Financial Year (Apr - Mar), 2020",20201207,2020-12-07
India,2020,07-Dec-2020,Qutub Minar,1058,2020,"Financial Year (Apr - Mar), 2020",20201207,2020-12-07
India,2020,07-Dec-2020,Taj Mahal,3941,2020,"Financial Year (Apr - Mar), 2020",20201207,2020-12-07
India,2020,08-Dec-2020,Agra Fort,485,2020,"Financial Year (Apr - Mar), 2020",20201208,2020-12-08
India,2020,08-Dec-2020,Red Fort,609,2020,"Financial Year (Apr - Mar), 2020",20201208,2020-12-08
India,2020,08-Dec-2020,Qutub Minar,739,2020,"Financial Year (Apr - Mar), 2020",20201208,2020-12-08
India,2020,08-Dec-2020,Taj Mahal,2543,2020,"Financial Year (Apr - Mar), 2020",20201208,2020-12-08
India,2020,09-Dec-2020,Qutub Minar,1348,2020,"Financial Year (Apr - Mar), 2020",20201209,2020-12-09
India,2020,09-Dec-2020,Agra Fort,809,2020,"Financial Year (Apr - Mar), 2020",20201209,2020-12-09
India,2020,09-Dec-2020,Taj Mahal,3784,2020,"Financial Year (Apr - Mar), 2020",20201209,2020-12-09
India,2020,09-Dec-2020,Red Fort,1152,2020,"Financial Year (Apr - Mar), 2020",20201209,2020-12-09
India,2020,10-Dec-2020,Red Fort,1129,2020,"Financial Year (Apr - Mar), 2020",20201210,2020-12-10
India,2020,10-Dec-2020,Agra Fort,942,2020,"Financial Year (Apr - Mar), 2020",20201210,2020-12-10
India,2020,10-Dec-2020,Taj Mahal,4758,2020,"Financial Year (Apr - Mar), 2020",20201210,2020-12-10
India,2020,10-Dec-2020,Qutub Minar,1295,2020,"Financial Year (Apr - Mar), 2020",20201210,2020-12-10
India,2020,11-Dec-2020,Red Fort,1228,2020,"Financial Year (Apr - Mar), 2020",20201211,2020-12-11
India,2020,11-Dec-2020,Qutub Minar,1438,2020,"Financial Year (Apr - Mar), 2020",20201211,2020-12-11
India,2020,11-Dec-2020,Agra Fort,1360,2020,"Financial Year (Apr - Mar), 2020",20201211,2020-12-11
India,2020,11-Dec-2020,Taj Mahal,0,2020,"Financial Year (Apr - Mar), 2020",20201211,2020-12-11
India,2020,12-Dec-2020,Taj Mahal,5000,2020,"Financial Year (Apr - Mar), 2020",20201212,2020-12-12
India,2020,12-Dec-2020,Red Fort,1718,2020,"Financial Year (Apr - Mar), 2020",20201212,2020-12-12
India,2020,12-Dec-2020,Agra Fort,1626,2020,"Financial Year (Apr - Mar), 2020",20201212,2020-12-12
India,2020,12-Dec-2020,Qutub Minar,1794,2020,"Financial Year (Apr - Mar), 2020",20201212,2020-12-12
India,2020,13-Dec-2020,Qutub Minar,2892,2020,"Financial Year (Apr - Mar), 2020",20201213,2020-12-13
India,2020,13-Dec-2020,Red Fort,2203,2020,"Financial Year (Apr - Mar), 2020",20201213,2020-12-13
India,2020,13-Dec-2020,Taj Mahal,5000,2020,"Financial Year (Apr - Mar), 2020",20201213,2020-12-13
India,2020,13-Dec-2020,Agra Fort,2061,2020,"Financial Year (Apr - Mar), 2020",20201213,2020-12-13
India,2020,14-Dec-2020,Agra Fort,1632,2020,"Financial Year (Apr - Mar), 2020",20201214,2020-12-14
India,2020,14-Dec-2020,Taj Mahal,5000,2020,"Financial Year (Apr - Mar), 2020",20201214,2020-12-14
India,2020,14-Dec-2020,Qutub Minar,1713,2020,"Financial Year (Apr - Mar), 2020",20201214,2020-12-14
India,2020,14-Dec-2020,Red Fort,0,2020,"Financial Year (Apr - Mar), 2020",20201214,2020-12-14
India,2020,15-Dec-2020,Red Fort,1696,2020,"Financial Year (Apr - Mar), 2020",20201215,2020-12-15
India,2020,15-Dec-2020,Taj Mahal,4784,2020,"Financial Year (Apr - Mar), 2020",20201215,2020-12-15
India,2020,15-Dec-2020,Agra Fort,1104,2020,"Financial Year (Apr - Mar), 2020",20201215,2020-12-15
India,2020,15-Dec-2020,Qutub Minar,1615,2020,"Financial Year (Apr - Mar), 2020",20201215,2020-12-15
India,2020,16-Dec-2020,Taj Mahal,4095,2020,"Financial Year (Apr - Mar), 2020",20201216,2020-12-16
India,2020,16-Dec-2020,Red Fort,1253,2020,"Financial Year (Apr - Mar), 2020",20201216,2020-12-16
India,2020,16-Dec-2020,Qutub Minar,1509,2020,"Financial Year (Apr - Mar), 2020",20201216,2020-12-16
India,2020,16-Dec-2020,Agra Fort,982,2020,"Financial Year (Apr - Mar), 2020",20201216,2020-12-16
India,2020,17-Dec-2020,Agra Fort,1085,2020,"Financial Year (Apr - Mar), 2020",20201217,2020-12-17
India,2020,17-Dec-2020,Qutub Minar,1403,2020,"Financial Year (Apr - Mar), 2020",20201217,2020-12-17
India,2020,17-Dec-2020,Red Fort,1342,2020,"Financial Year (Apr - Mar), 2020",20201217,2020-12-17
India,2020,17-Dec-2020,Taj Mahal,4748,2020,"Financial Year (Apr - Mar), 2020",20201217,2020-12-17
India,2020,18-Dec-2020,Agra Fort,881,2020,"Financial Year (Apr - Mar), 2020",20201218,2020-12-18
India,2020,18-Dec-2020,Red Fort,1448,2020,"Financial Year (Apr - Mar), 2020",20201218,2020-12-18
India,2020,18-Dec-2020,Qutub Minar,1424,2020,"Financial Year (Apr - Mar), 2020",20201218,2020-12-18
India,2020,18-Dec-2020,Taj Mahal,0,2020,"Financial Year (Apr - Mar), 2020",20201218,2020-12-18
India,2020,19-Dec-2020,Agra Fort,2359,2020,"Financial Year (Apr - Mar), 2020",20201219,2020-12-19
India,2020,19-Dec-2020,Qutub Minar,2411,2020,"Financial Year (Apr - Mar), 2020",20201219,2020-12-19
India,2020,19-Dec-2020,Red Fort,1818,2020,"Financial Year (Apr - Mar), 2020",20201219,2020-12-19
India,2020,19-Dec-2020,Taj Mahal,6403,2020,"Financial Year (Apr - Mar), 2020",20201219,2020-12-19
India,2020,20-Dec-2020,Taj Mahal,11134,2020,"Financial Year (Apr - Mar), 2020",20201220,2020-12-20
India,2020,20-Dec-2020,Qutub Minar,3668,2020,"Financial Year (Apr - Mar), 2020",20201220,2020-12-20
India,2020,20-Dec-2020,Red Fort,2700,2020,"Financial Year (Apr - Mar), 2020",20201220,2020-12-20
India,2020,20-Dec-2020,Agra Fort,2019,2020,"Financial Year (Apr - Mar), 2020",20201220,2020-12-20
India,2020,21-Dec-2020,Taj Mahal,9923,2020,"Financial Year (Apr - Mar), 2020",20201221,2020-12-21
India,2020,21-Dec-2020,Red Fort,0,2020,"Financial Year (Apr - Mar), 2020",20201221,2020-12-21
India,2020,21-Dec-2020,Qutub Minar,1787,2020,"Financial Year (Apr - Mar), 2020",20201221,2020-12-21
India,2020,21-Dec-2020,Agra Fort,1787,2020,"Financial Year (Apr - Mar), 2020",20201221,2020-12-21
India,2020,22-Dec-2020,Agra Fort,1233,2020,"Financial Year (Apr - Mar), 2020",20201222,2020-12-22
India,2020,22-Dec-2020,Qutub Minar,1637,2020,"Financial Year (Apr - Mar), 2020",20201222,2020-12-22
India,2020,22-Dec-2020,Taj Mahal,4755,2020,"Financial Year (Apr - Mar), 2020",20201222,2020-12-22
India,2020,22-Dec-2020,Red Fort,1819,2020,"Financial Year (Apr - Mar), 2020",20201222,2020-12-22
India,2020,23-Dec-2020,Qutub Minar,1534,2020,"Financial Year (Apr - Mar), 2020",20201223,2020-12-23
India,2020,23-Dec-2020,Taj Mahal,4852,2020,"Financial Year (Apr - Mar), 2020",20201223,2020-12-23
India,2020,23-Dec-2020,Red Fort,1578,2020,"Financial Year (Apr - Mar), 2020",20201223,2020-12-23
India,2020,23-Dec-2020,Agra Fort,1300,2020,"Financial Year (Apr - Mar), 2020",20201223,2020-12-23
India,2020,24-Dec-2020,Taj Mahal,6739,2020,"Financial Year (Apr - Mar), 2020",20201224,2020-12-24
India,2020,24-Dec-2020,Agra Fort,1569,2020,"Financial Year (Apr - Mar), 2020",20201224,2020-12-24
India,2020,24-Dec-2020,Red Fort,1640,2020,"Financial Year (Apr - Mar), 2020",20201224,2020-12-24
India,2020,24-Dec-2020,Qutub Minar,1722,2020,"Financial Year (Apr - Mar), 2020",20201224,2020-12-24
India,2020,25-Dec-2020,Agra Fort,3193,2020,"Financial Year (Apr - Mar), 2020",20201225,2020-12-25
India,2020,25-Dec-2020,Red Fort,3456,2020,"Financial Year (Apr - Mar), 2020",20201225,2020-12-25
India,2020,25-Dec-2020,Qutub Minar,4620,2020,"Financial Year (Apr - Mar), 2020",20201225,2020-12-25
India,2020,25-Dec-2020,Taj Mahal,0,2020,"Financial Year (Apr - Mar), 2020",20201225,2020-12-25
India,2020,26-Dec-2020,Red Fort,3421,2020,"Financial Year (Apr - Mar), 2020",20201226,2020-12-26
India,2020,26-Dec-2020,Taj Mahal,9995,2020,"Financial Year (Apr - Mar), 2020",20201226,2020-12-26
India,2020,26-Dec-2020,Agra Fort,3996,2020,"Financial Year (Apr - Mar), 2020",20201226,2020-12-26
India,2020,26-Dec-2020,Qutub Minar,3983,2020,"Financial Year (Apr - Mar), 2020",20201226,2020-12-26
India,2020,27-Dec-2020,Taj Mahal,15000,2020,"Financial Year (Apr - Mar), 2020",20201227,2020-12-27
India,2020,27-Dec-2020,Agra Fort,5936,2020,"Financial Year (Apr - Mar), 2020",20201227,2020-12-27
India,2020,27-Dec-2020,Qutub Minar,5527,2020,"Financial Year (Apr - Mar), 2020",20201227,2020-12-27
India,2020,27-Dec-2020,Red Fort,4213,2020,"Financial Year (Apr - Mar), 2020",20201227,2020-12-27
India,2020,28-Dec-2020,Agra Fort,2499,2020,"Financial Year (Apr - Mar), 2020",20201228,2020-12-28
India,2020,28-Dec-2020,Taj Mahal,9864,2020,"Financial Year (Apr - Mar), 2020",20201228,2020-12-28
India,2020,28-Dec-2020,Red Fort,0,2020,"Financial Year (Apr - Mar), 2020",20201228,2020-12-28
India,2020,28-Dec-2020,Qutub Minar,2272,2020,"Financial Year (Apr - Mar), 2020",20201228,2020-12-28
India,2020,29-Dec-2020,Qutub Minar,2424,2020,"Financial Year (Apr - Mar), 2020",20201229,2020-12-29
India,2020,29-Dec-2020,Red Fort,3177,2020,"Financial Year (Apr - Mar), 2020",20201229,2020-12-29
India,2020,29-Dec-2020,Agra Fort,2387,2020,"Financial Year (Apr - Mar), 2020",20201229,2020-12-29
India,2020,29-Dec-2020,Taj Mahal,8818,2020,"Financial Year (Apr - Mar), 2020",20201229,2020-12-29
India,2020,30-Dec-2020,Agra Fort,2398,2020,"Financial Year (Apr - Mar), 2020",20201230,2020-12-30
India,2020,30-Dec-2020,Taj Mahal,8554,2020,"Financial Year (Apr - Mar), 2020",20201230,2020-12-30
India,2020,30-Dec-2020,Qutub Minar,2422,2020,"Financial Year (Apr - Mar), 2020",20201230,2020-12-30
India,2020,30-Dec-2020,Red Fort,1440,2020,"Financial Year (Apr - Mar), 2020",20201230,2020-12-30
India,2020,31-Dec-2020,Red Fort,1358,2020,"Financial Year (Apr - Mar), 2020",20201231,2020-12-31
India,2020,31-Dec-2020,Agra Fort,2972,2020,"Financial Year (Apr - Mar), 2020",20201231,2020-12-31
India,2020,31-Dec-2020,Qutub Minar,2645,2020,"Financial Year (Apr - Mar), 2020",20201231,2020-12-31
India,2020,31-Dec-2020,Taj Mahal,12350,2020,"Financial Year (Apr - Mar), 2020",20201231,2020-12-31
India,2021,01-Jan-2021,Agra Fort,4941,2020,"Financial Year (Apr - Mar), 2020",20210101,2021-01-01
India,2021,01-Jan-2021,Red Fort,2178,2020,"Financial Year (Apr - Mar), 2020",20210101,2021-01-01
India,2021,01-Jan-2021,Qutub Minar,3926,2020,"Financial Year (Apr - Mar), 2020",20210101,2021-01-01
India,2021,01-Jan-2021,Taj Mahal,0,2020,"Financial Year (Apr - Mar), 2020",20210101,2021-01-01
India,2021,02-Jan-2021,Taj Mahal,15000,2020,"Financial Year (Apr - Mar), 2020",20210102,2021-01-02
India,2021,02-Jan-2021,Qutub Minar,3674,2020,"Financial Year (Apr - Mar), 2020",20210102,2021-01-02
India,2021,02-Jan-2021,Red Fort,1581,2020,"Financial Year (Apr - Mar), 2020",20210102,2021-01-02
India,2021,02-Jan-2021,Agra Fort,4652,2020,"Financial Year (Apr - Mar), 2020",20210102,2021-01-02
India,2021,03-Jan-2021,Red Fort,1102,2020,"Financial Year (Apr - Mar), 2020",20210103,2021-01-03
India,2021,03-Jan-2021,Qutub Minar,1725,2020,"Financial Year (Apr - Mar), 2020",20210103,2021-01-03
India,2021,03-Jan-2021,Taj Mahal,13087,2020,"Financial Year (Apr - Mar), 2020",20210103,2021-01-03
India,2021,03-Jan-2021,Agra Fort,3371,2020,"Financial Year (Apr - Mar), 2020",20210103,2021-01-03
India,2021,04-Jan-2021,Taj Mahal,6686,2020,"Financial Year (Apr - Mar), 2020",20210104,2021-01-04
India,2021,04-Jan-2021,Agra Fort,584,2020,"Financial Year (Apr - Mar), 2020",20210104,2021-01-04
India,2021,04-Jan-2021,Qutub Minar,1740,2020,"Financial Year (Apr - Mar), 2020",20210104,2021-01-04
India,2021,04-Jan-2021,Red Fort,0,2020,"Financial Year (Apr - Mar), 2020",20210104,2021-01-04
India,2021,05-Jan-2021,Taj Mahal,6391,2020,"Financial Year (Apr - Mar), 2020",20210105,2021-01-05
India,2021,05-Jan-2021,Agra Fort,1566,2020,"Financial Year (Apr - Mar), 2020",20210105,2021-01-05
India,2021,05-Jan-2021,Qutub Minar,1663,2020,"Financial Year (Apr - Mar), 2020",20210105,2021-01-05
India,2021,05-Jan-2021,Red Fort,913,2020,"Financial Year (Apr - Mar), 2020",20210105,2021-01-05
India,2021,06-Jan-2021,Agra Fort,1529,2020,"Financial Year (Apr - Mar), 2020",20210106,2021-01-06
India,2021,06-Jan-2021,Taj Mahal,6296,2020,"Financial Year (Apr - Mar), 2020",20210106,2021-01-06
India,2021,06-Jan-2021,Red Fort,2131,2020,"Financial Year (Apr - Mar), 2020",20210106,2021-01-06
India,2021,06-Jan-2021,Qutub Minar,1553,2020,"Financial Year (Apr - Mar), 2020",20210106,2021-01-06
India,2021,07-Jan-2021,Red Fort,914,2020,"Financial Year (Apr - Mar), 2020",20210107,2021-01-07
India,2021,07-Jan-2021,Taj Mahal,6134,2020,"Financial Year (Apr - Mar), 2020",20210107,2021-01-07
India,2021,07-Jan-2021,Qutub Minar,2117,2020,"Financial Year (Apr - Mar), 2020",20210107,2021-01-07
India,2021,07-Jan-2021,Agra Fort,1588,2020,"Financial Year (Apr - Mar), 2020",20210107,2021-01-07
India,2021,08-Jan-2021,Agra Fort,2060,2020,"Financial Year (Apr - Mar), 2020",20210108,2021-01-08
India,2021,08-Jan-2021,Taj Mahal,2043,2020,"Financial Year (Apr - Mar), 2020",20210108,2021-01-08
India,2021,08-Jan-2021,Red Fort,1001,2020,"Financial Year (Apr - Mar), 2020",20210108,2021-01-08
India,2021,08-Jan-2021,Qutub Minar,2966,2020,"Financial Year (Apr - Mar), 2020",20210108,2021-01-08
India,2021,09-Jan-2021,Qutub Minar,4030,2020,"Financial Year (Apr - Mar), 2020",20210109,2021-01-09
India,2021,09-Jan-2021,Red Fort,3661,2020,"Financial Year (Apr - Mar), 2020",20210109,2021-01-09
India,2021,09-Jan-2021,Taj Mahal,11282,2020,"Financial Year (Apr - Mar), 2020",20210109,2021-01-09
India,2021,09-Jan-2021,Agra Fort,2489,2020,"Financial Year (Apr - Mar), 2020",20210109,2021-01-09
India,2021,10-Jan-2021,Agra Fort,3245,2020,"Financial Year (Apr - Mar), 2020",20210110,2021-01-10
India,2021,10-Jan-2021,Qutub Minar,3547,2020,"Financial Year (Apr - Mar), 2020",20210110,2021-01-10
India,2021,10-Jan-2021,Taj Mahal,12983,2020,"Financial Year (Apr - Mar), 2020",20210110,2021-01-10
India,2021,10-Jan-2021,Red Fort,7316,2020,"Financial Year (Apr - Mar), 2020",20210110,2021-01-10
India,2021,11-Jan-2021,Red Fort,22,2020,"Financial Year (Apr - Mar), 2020",20210111,2021-01-11
India,2021,11-Jan-2021,Qutub Minar,2300,2020,"Financial Year (Apr - Mar), 2020",20210111,2021-01-11
India,2021,11-Jan-2021,Taj Mahal,7306,2020,"Financial Year (Apr - Mar), 2020",20210111,2021-01-11
India,2021,11-Jan-2021,Agra Fort,1813,2020,"Financial Year (Apr - Mar), 2020",20210111,2021-01-11
India,2021,12-Jan-2021,Taj Mahal,6160,2020,"Financial Year (Apr - Mar), 2020",20210112,2021-01-12
India,2021,12-Jan-2021,Agra Fort,1624,2020,"Financial Year (Apr - Mar), 2020",20210112,2021-01-12
India,2021,12-Jan-2021,Red Fort,1084,2020,"Financial Year (Apr - Mar), 2020",20210112,2021-01-12
India,2021,12-Jan-2021,Qutub Minar,2192,2020,"Financial Year (Apr - Mar), 2020",20210112,2021-01-12
India,2021,13-Jan-2021,Qutub Minar,2032,2020,"Financial Year (Apr - Mar), 2020",20210113,2021-01-13
India,2021,13-Jan-2021,Red Fort,924,2020,"Financial Year (Apr - Mar), 2020",20210113,2021-01-13
India,2021,13-Jan-2021,Taj Mahal,5610,2020,"Financial Year (Apr - Mar), 2020",20210113,2021-01-13
India,2021,13-Jan-2021,Agra Fort,1263,2020,"Financial Year (Apr - Mar), 2020",20210113,2021-01-13
India,2021,14-Jan-2021,Qutub Minar,2312,2020,"Financial Year (Apr - Mar), 2020",20210114,2021-01-14
India,2021,14-Jan-2021,Red Fort,966,2020,"Financial Year (Apr - Mar), 2020",20210114,2021-01-14
India,2021,14-Jan-2021,Agra Fort,1737,2020,"Financial Year (Apr - Mar), 2020",20210114,2021-01-14
India,2021,14-Jan-2021,Taj Mahal,6225,2020,"Financial Year (Apr - Mar), 2020",20210114,2021-01-14
India,2021,15-Jan-2021,Qutub Minar,2361,2020,"Financial Year (Apr - Mar), 2020",20210115,2021-01-15
India,2021,15-Jan-2021,Taj Mahal,1724,2020,"Financial Year (Apr - Mar), 2020",20210115,2021-01-15
India,2021,15-Jan-2021,Red Fort,1196,2020,"Financial Year (Apr - Mar), 2020",20210115,2021-01-15
India,2021,15-Jan-2021,Agra Fort,2400,2020,"Financial Year (Apr - Mar), 2020",20210115,2021-01-15
India,2021,16-Jan-2021,Agra Fort,2284,2020,"Financial Year (Apr - Mar), 2020",20210116,2021-01-16
India,2021,16-Jan-2021,Taj Mahal,10586,2020,"Financial Year (Apr - Mar), 2020",20210116,2021-01-16
India,2021,16-Jan-2021,Qutub Minar,3427,2020,"Financial Year (Apr - Mar), 2020",20210116,2021-01-16
India,2021,16-Jan-2021,Red Fort,1478,2020,"Financial Year (Apr - Mar), 2020",20210116,2021-01-16
India,2021,17-Jan-2021,Agra Fort,2637,2020,"Financial Year (Apr - Mar), 2020",20210117,2021-01-17
India,2021,17-Jan-2021,Taj Mahal,10952,2020,"Financial Year (Apr - Mar), 2020",20210117,2021-01-17
India,2021,17-Jan-2021,Qutub Minar,2495,2020,"Financial Year (Apr - Mar), 2020",20210117,2021-01-17
India,2021,17-Jan-2021,Red Fort,2664,2020,"Financial Year (Apr - Mar), 2020",20210117,2021-01-17
India,2021,18-Jan-2021,Agra Fort,1857,2020,"Financial Year (Apr - Mar), 2020",20210118,2021-01-18
India,2021,18-Jan-2021,Red Fort,0,2020,"Financial Year (Apr - Mar), 2020",20210118,2021-01-18
India,2021,18-Jan-2021,Qutub Minar,2385,2020,"Financial Year (Apr - Mar), 2020",20210118,2021-01-18
India,2021,18-Jan-2021,Taj Mahal,7373,2020,"Financial Year (Apr - Mar), 2020",20210118,2021-01-18
